type	sample_id	date	origin	release	length	rkm	pheno_sex	geno_sex	recapture	floy1	floy2	Comments	comments	year	hmsc_id	sgs_reach	section	cand_parent
cougar_trap	OtsAC10SFMK_1155	2010-09-08	NOR	Hard Rock	74	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1156	2010-09-08	NOR	Homestead	79.5	29.7	F	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1157	2010-09-08	HOR	Hard Rock	74	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1158	2010-09-08	HOR	Hard Rock	77	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1159	2010-09-08	NOR	Hard Rock	74	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1160	2010-09-08	NOR	Hard Rock	75	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1161	2010-09-08	NOR	Hard Rock	80	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1162	2010-09-08	HOR	Hard Rock	78.5	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1163	2010-09-08	NOR	Hard Rock	67.5	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1164	2010-09-08	NOR	Hard Rock	76	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1165	2010-09-08	NOR	Hard Rock	81	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1166	2010-09-08	NOR	Hard Rock	73.5	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1167	2010-09-08	NOR	Homestead	74	29.7	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1168	2010-09-08	HOR	Homestead	76.5	29.7	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1169	2010-09-08	HOR	Hard Rock	81	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1170	2010-09-08	NOR	Hard Rock	72	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1171	2010-09-08	NOR	Hard Rock	71	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1172	2010-09-14	HOR	Hard Rock	72	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1173	2010-09-14	HOR	Hard Rock	87	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1174	2010-09-14	NOR	Hard Rock	61	17.2	F	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1175	2010-09-14	NOR	Hard Rock	69	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1176	2010-09-14	NOR	Hard Rock	75	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1177	2010-09-14	NOR	Hard Rock	85	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1178	2010-09-14	NOR	Hard Rock	82	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1179	2010-09-14	NOR	Hard Rock	72	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1180	2010-09-14	NOR	Hard Rock	88	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1181	2010-09-14	HOR	Hard Rock	68	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1182	2010-09-14	HOR	Hard Rock	81	17.2	F	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1183	2010-09-14	NOR	Hard Rock	78	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1184	2010-09-14	HOR	Hard Rock	72	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1185	2010-09-16	NOR	Hard Rock	74	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1186	2010-09-16	HOR	Hard Rock	77	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1187	2010-09-16	NOR	Hard Rock	80	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1188	2010-09-16	NOR	Hard Rock	69	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1189	2010-09-16	NOR	Hard Rock	76	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1190	2010-09-16	NOR	Hard Rock	82	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1191	2010-09-16	NOR	Hard Rock	75	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1192	2010-09-16	NOR	Hard Rock	15.5	17.2	J	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1193	2010-09-21	NOR	Hard Rock	75	17.2	F	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1194	2010-09-21	NOR	Hard Rock	91.5	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1195	2010-09-21	NOR	Hard Rock	74	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1196	2010-09-21	NOR	Hard Rock	73.5	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1197	2010-09-21	NOR	Hard Rock	73	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1198	2010-09-21	HOR	Hard Rock	75.5	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1199	2010-09-21	NOR	Hard Rock	82	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1200	2010-09-21	NOR	Hard Rock	79	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1201	2010-09-21	NOR	Hard Rock	79	17.2	F	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1202	2010-09-21	NOR	Hard Rock	83	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1203	2010-09-21	NOR	Hard Rock	76	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1204	2010-09-21	NOR	Hard Rock	65.5	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1205	2010-09-21	NOR	Hard Rock	61.5	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1206	2010-09-21	NOR	Hard Rock	67.4	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1207	2010-09-21	NOR	Hard Rock	74.5	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1208	2010-09-21	HOR	Hard Rock	78	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1209	2010-09-21	NOR	Hard Rock	72	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1210	2010-09-21	NOR	Hard Rock	65	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1211	2010-09-21	NOR	Hard Rock	87	17.2	F	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1212	2010-09-21	NOR	Hard Rock	93	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1213	2010-09-21	HOR	Hard Rock	80	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1214	2010-09-21	NOR	Hard Rock	69.5	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1215	2010-09-21	NOR	Hard Rock	73	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1216	2010-09-21	NOR	Hard Rock	71.5	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1217	2010-09-21	NOR	Hard Rock	83	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1218	2010-09-21	HOR	Hard Rock	71	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1219	2010-09-21	HOR	Hard Rock	71	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1220	2010-09-21	HOR	Hard Rock	69	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1221	2010-09-21	HOR	Hard Rock	74	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1222	2010-09-21	NOR	Hard Rock	74	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1223	2010-09-21	NOR	Hard Rock	77.5	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1224	2010-09-21	NOR	Hard Rock	78	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1225	2010-09-21	HOR	Hard Rock	91	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1226	2010-09-21	NOR	Hard Rock	75	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1227	2010-09-21	NOR	Hard Rock	82	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1228	2010-09-21	NOR	Hard Rock	68.5	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1229	2010-09-21	HOR	Hard Rock	69	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1230	2010-09-21	HOR	Hard Rock	65.5	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1237	2010-09-21	NOR	Hard Rock	87	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1238	2010-09-21	NOR	Hard Rock	66	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1239	2010-09-21	HOR	Hard Rock	79	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1241	2010-09-21	NOR	Hard Rock	75	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1242	2010-09-23	NOR	Hard Rock	77	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1243	2010-09-23	NOR	Hard Rock	76.5	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1244	2010-09-23	NOR	Hard Rock	73	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1245	2010-09-23	NOR	Hard Rock	75	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1246	2010-09-23	NOR	Hard Rock	81	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1247	2010-09-26	NOR	Hard Rock	83.5	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1248	2010-09-26	NOR	Hard Rock	76	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1249	2010-09-26	HOR	Hard Rock	74.5	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1250	2010-09-26	NOR	Hard Rock	78	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1251	2010-09-26	NOR	Hard Rock	72	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1252	2010-09-30	NOR	Hard Rock	77	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1253	2010-09-30	NOR	Hard Rock	70	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1254	2010-09-30	NOR	Hard Rock	87	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1255	2010-09-30	NOR	Hard Rock	70	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1256	2010-09-30	NOR	Hard Rock	79	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1257	2010-09-30	HOR	Hard Rock	78	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC10SFMK_1258	2010-10-12	NOR	Hard Rock	25.8	17.2	J	M	NEW	"NA"	"NA"	"NA"	"NA"	2010	NA	NA	NA	TRUE
cougar_trap	OtsAC11SFMK_0001	2011-06-23	NOR	Hard Rock	82.1	17.2	M	F	NEW	"NA"	"NA"	"NA"	"NA"	2011	NA	NA	NA	TRUE
cougar_trap	OtsAC11SFMK_0002	2011-06-23	NOR	Hard Rock	81.4	17.2	M	F	NEW	"NA"	"NA"	"NA"	"NA"	2011	NA	NA	NA	TRUE
cougar_trap	OtsAC11SFMK_0003	2011-06-27	NOR	Hard Rock	76	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2011	NA	NA	NA	TRUE
cougar_trap	OtsAC11SFMK_0005	2011-07-05	NOR	Hard Rock	87.9	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2011	NA	NA	NA	TRUE
cougar_trap	OtsAC11SFMK_0006	2011-07-05	NOR	Hard Rock	84	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2011	NA	NA	NA	TRUE
cougar_trap	OtsAC11SFMK_0007	2011-07-05	NOR	Hard Rock	87.5	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2011	NA	NA	NA	TRUE
cougar_trap	OtsAC11SFMK_0008	2011-07-05	NOR	Hard Rock	90	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2011	NA	NA	NA	TRUE
cougar_trap	OtsAC11SFMK_0009	2011-07-05	NOR	Hard Rock	89.8	17.2	F	M	NEW	"NA"	"NA"	"NA"	"NA"	2011	NA	NA	NA	TRUE
cougar_trap	OtsAC11SFMK_0010	2011-07-05	NOR	Hard Rock	87.5	17.2	F	M	NEW	"NA"	"NA"	"NA"	"NA"	2011	NA	NA	NA	TRUE
cougar_trap	OtsAC11SFMK_0011	2011-07-05	NOR	Hard Rock	90.5	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2011	NA	NA	NA	TRUE
cougar_trap	OtsAC11SFMK_0012	2011-07-05	NOR	Hard Rock	77	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2011	NA	NA	NA	TRUE
cougar_trap	OtsAC11SFMK_0013	2011-07-05	NOR	Hard Rock	81.5	17.2	F	M	NEW	"NA"	"NA"	"NA"	"NA"	2011	NA	NA	NA	TRUE
cougar_trap	OtsAC11SFMK_0014	2011-07-05	NOR	Hard Rock	83	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2011	NA	NA	NA	TRUE
cougar_trap	OtsAC11SFMK_0015	2011-07-05	NOR	Hard Rock	67.1	17.2	F	M	NEW	"NA"	"NA"	"NA"	"NA"	2011	NA	NA	NA	TRUE
cougar_trap	OtsAC11SFMK_0016	2011-07-05	NOR	Hard Rock	82.5	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2011	NA	NA	NA	TRUE
cougar_trap	OtsAC11SFMK_0017	2011-07-05	NOR	Hard Rock	74	17.2	F	M	NEW	"NA"	"NA"	"NA"	"NA"	2011	NA	NA	NA	TRUE
cougar_trap	OtsAC11SFMK_0018	2011-07-05	NOR	Hard Rock	68.5	17.2	F	M	NEW	"NA"	"NA"	"NA"	"NA"	2011	NA	NA	NA	TRUE
cougar_trap	OtsAC11SFMK_0019	2011-07-05	NOR	Hard Rock	70.5	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2011	NA	NA	NA	TRUE
cougar_trap	OtsAC11SFMK_0020	2011-07-05	NOR	Hard Rock	68	17.2	M	F	NEW	"NA"	"NA"	"NA"	"NA"	2011	NA	NA	NA	TRUE
cougar_trap	OtsAC11SFMK_0021	2011-07-05	NOR	Hard Rock	77	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2011	NA	NA	NA	TRUE
cougar_trap	OtsAC11SFMK_0022	2011-07-07	NOR	Hard Rock	87.4	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2011	NA	NA	NA	TRUE
cougar_trap	OtsAC11SFMK_0023	2011-07-07	NOR	Hard Rock	91	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2011	NA	NA	NA	TRUE
cougar_trap	OtsAC11SFMK_0024	2011-07-07	NOR	Hard Rock	87	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2011	NA	NA	NA	TRUE
cougar_trap	OtsAC11SFMK_0025	2011-07-07	NOR	Hard Rock	92	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2011	NA	NA	NA	TRUE
cougar_trap	OtsAC11SFMK_0026	2011-07-07	NOR	Hard Rock	71.5	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2011	NA	NA	NA	TRUE
cougar_trap	OtsAC11SFMK_0027	2011-07-07	NOR	Hard Rock	73	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2011	NA	NA	NA	TRUE
cougar_trap	OtsAC11SFMK_0028	2011-07-07	NOR	Hard Rock	78.3	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2011	NA	NA	NA	TRUE
cougar_trap	OtsAC11SFMK_0029	2011-07-07	NOR	Hard Rock	75.4	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2011	NA	NA	NA	TRUE
cougar_trap	OtsAC11SFMK_0030	2011-07-07	NOR	Hard Rock	76	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2011	NA	NA	NA	TRUE
cougar_trap	OtsAC11SFMK_0031	2011-07-07	NOR	Hard Rock	85	17.2	M	F	NEW	"NA"	"NA"	"NA"	"NA"	2011	NA	NA	NA	TRUE
cougar_trap	OtsAC11SFMK_0032	2011-07-07	NOR	Hard Rock	69	17.2	M	F	NEW	"NA"	"NA"	"NA"	"NA"	2011	NA	NA	NA	TRUE
cougar_trap	OtsAC11SFMK_0033	2011-07-07	NOR	Hard Rock	71	17.2	M	F	NEW	"NA"	"NA"	"NA"	"NA"	2011	NA	NA	NA	TRUE
cougar_trap	OtsAC11SFMK_0034	2011-07-07	NOR	Hard Rock	75	17.2	M	F	NEW	"NA"	"NA"	"NA"	"NA"	2011	NA	NA	NA	TRUE
cougar_trap	OtsAC11SFMK_0035	2011-07-07	NOR	Hard Rock	82	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2011	NA	NA	NA	TRUE
cougar_trap	OtsAC11SFMK_0036	2011-07-07	NOR	Hard Rock	75	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2011	NA	NA	NA	TRUE
cougar_trap	OtsAC11SFMK_0037	2011-07-07	NOR	Hard Rock	88.5	17.2	M	F	NEW	"NA"	"NA"	"NA"	"NA"	2011	NA	NA	NA	TRUE
cougar_trap	OtsAC11SFMK_0038	2011-07-11	NOR	Hard Rock	75.5	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2011	NA	NA	NA	TRUE
cougar_trap	OtsAC11SFMK_0039	2011-07-11	NOR	Hard Rock	77.5	17.2	M	F	NEW	"NA"	"NA"	"NA"	"NA"	2011	NA	NA	NA	TRUE
cougar_trap	OtsAC11SFMK_0040	2011-07-11	NOR	Hard Rock	88	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2011	NA	NA	NA	TRUE
cougar_trap	OtsAC11SFMK_0041	2011-07-11	NOR	Hard Rock	88.8	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2011	NA	NA	NA	TRUE
cougar_trap	OtsAC11SFMK_0042	2011-07-11	NOR	Hard Rock	83	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2011	NA	NA	NA	TRUE
cougar_trap	OtsAC11SFMK_0043	2011-07-11	NOR	Hard Rock	74	17.2	M	F	NEW	"NA"	"NA"	"NA"	"NA"	2011	NA	NA	NA	TRUE
cougar_trap	OtsAC11SFMK_0044	2011-07-11	NOR	Hard Rock	75.5	17.2	M	F	NEW	"NA"	"NA"	"NA"	"NA"	2011	NA	NA	NA	TRUE
cougar_trap	OtsAC11SFMK_0045	2011-07-11	NOR	Hard Rock	90	17.2	M	F	NEW	"NA"	"NA"	"NA"	"NA"	2011	NA	NA	NA	TRUE
cougar_trap	OtsAC11SFMK_0046	2011-07-11	NOR	Hard Rock	83.2	17.2	F	M	NEW	"NA"	"NA"	"NA"	"NA"	2011	NA	NA	NA	TRUE
cougar_trap	OtsAC11SFMK_0047	2011-07-11	NOR	Hard Rock	76.4	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2011	NA	NA	NA	TRUE
cougar_trap	OtsAC11SFMK_0048	2011-07-11	NOR	Hard Rock	80	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2011	NA	NA	NA	TRUE
cougar_trap	OtsAC11SFMK_0049	2011-07-11	NOR	Hard Rock	73.5	17.2	M	F	NEW	"NA"	"NA"	"NA"	"NA"	2011	NA	NA	NA	TRUE
cougar_trap	OtsAC11SFMK_0050	2011-07-11	NOR	Hard Rock	71.5	17.2	M	F	NEW	"NA"	"NA"	"NA"	"NA"	2011	NA	NA	NA	TRUE
cougar_trap	OtsAC11SFMK_0051	2011-07-11	NOR	Hard Rock	79.4	17.2	F	M	NEW	"NA"	"NA"	"NA"	"NA"	2011	NA	NA	NA	TRUE
cougar_trap	OtsAC11SFMK_0052	2011-07-11	NOR	Hard Rock	73.5	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2011	NA	NA	NA	TRUE
cougar_trap	OtsAC11SFMK_0053	2011-07-11	NOR	Hard Rock	98	17.2	M	F	NEW	"NA"	"NA"	"NA"	"NA"	2011	NA	NA	NA	TRUE
cougar_trap	OtsAC11SFMK_0054	2011-07-11	NOR	Hard Rock	100.3	17.2	M	M	NEW	"NA"	"NA"	"NA"	"NA"	2011	NA	NA	NA	TRUE
cougar_trap	OtsAC11SFMK_0055	2011-07-11	NOR	Hard Rock	86.3	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2011	NA	NA	NA	TRUE
cougar_trap	OtsAC11SFMK_0056	2011-07-11	NOR	Hard Rock	82.4	17.2	F	F	NEW	"NA"	"NA"	"NA"	"NA"	2011	NA	NA	NA	TRUE
cougar_trap	OtsAC11SFMK_0057	2011-07-11	NOR	Hard Rock	79	17.2	F	M	NEW	"NA"	"NA"	"NA"	"NA"	2011	NA	NA	NA	TRUE
